"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"22588","A.D. Whitfield","A.D.","Whitfield","Rosebud","TX","USA","9/2/1943","North Texas",NA,NA,NA,NA,"RB","10-May",200,NA,NA,NA,NA,1994,2002,8,41.8694964,-87.6642344
"22589","Bob Whitfield","Bob","Whitfield","Carson","CA","USA","10/18/1971","Stanford","Atlanta Falcons","1st","8th",1992,"T","5-Jun",310,NA,NA,NA,NA,1994,2002,8,33.8316745,-118.281693
"22590","Brandon Whiting","Brandon","Whiting","Santa Rosa","CA","USA","7/30/1976","California","Philadelphia Eagles","4th","112th",1998,"DE-DT","3-Jun",285,NA,NA,NA,NA,1994,2002,8,38.440429,-122.7140548
"22591","Teag Whiting","Teag","Whiting","Burley","ID","USA","4/16/1979","BYU",NA,NA,NA,NA,"T","3-Jun",320,NA,NA,NA,NA,1994,2002,8,42.5357428,-113.7927948
"22592","Blake Whitlatch","Blake","Whitlatch","Baton Rouge","LA","USA","10/13/1955","LSU","San Diego Chargers","9th","248th",1978,"LB","1-Jun",233,NA,NA,NA,NA,1994,2002,8,30.4514677,-91.1871466
"22593","Curtis Whitley","Curtis","Whitley","Lowgrounds","NC","USA","5/10/1969","Chowan","San Diego Chargers","5th","117th",1992,"C","1-Jun",295,"5/12/2008","Fort Stockton","TX",NA,1994,2002,8,40.5374407,-81.7230335
"22596","James Whitley","James","Whitley","Decatur","IL","USA","5/13/1979","Michigan",NA,NA,NA,NA,"DB","11-May",190,NA,NA,NA,NA,1994,2002,8,33.7748275,-84.2963123
"22597","Taylor Whitley","Taylor","Whitley","Baytown","TX","USA","2/21/1980","Texas A&M","Miami Dolphins","3rd","87th",2003,"G","4-Jun",315,NA,NA,NA,NA,1994,2002,8,29.7355047,-94.9774274
"22598","Wilson Whitley","Wilson","Whitley","Brenham","TX","USA","4/28/1955","Houston","Cincinnati Bengals","1st","8th",1977,"DT-NT","3-Jun",265,"10/25/1992","Marietta","GA",NA,1994,2002,8,30.1668828,-96.3977442
"22599","Bob Whitlow","Bob","Whitlow","Shelbyville","IN","USA","2/15/1936","Indiana",NA,NA,NA,NA,"C","2-Jun",236,NA,NA,NA,NA,1994,2002,8,39.5214373,-85.7769238
"22600","Ken Whitlow","Ken","Whitlow","Wichita Falls","TX","USA","11/30/1917","Rice","Brooklyn Dodgers","22nd","199th",1941,"C-LB","1-Jun",190,"11/12/1969","Houston","TX",NA,1994,2002,8,33.9137085,-98.4933873
"22601","Josh Whitman","Josh","Whitman","Lafayette","IN","USA","8/5/1978","Illinois",NA,NA,NA,NA,"TE","4-Jun",245,NA,NA,NA,NA,1994,2002,8,30.2240897,-92.0198427
"22602","S.J. Whitman","S.J.","Whitman","Hollis","OK","USA","8/17/1926","Tulsa","Chicago Cardinals","22nd","259th",1951,"DB","11-May",185,NA,NA,NA,NA,1994,2002,8,42.7425166,-71.5895344
"22603","Vic Whitmarsh","Vic","Whitmarsh","Detroit","MI","USA","1896-03-15","Syracuse",NA,NA,NA,NA,"E","11-May",190,NA,NA,NA,NA,1994,2002,8,42.331427,-83.0457538
"22604","Dave Whitmore","Dave","Whitmore","Daingerfield","TX","USA","7/6/1967","S.F. Austin","New York Giants","4th","107th",1990,"DB","Jun-00",232,NA,NA,NA,NA,1994,2002,8,33.031793,-94.7218731
"22605","Nat Whitmyer","Nat","Whitmyer","Washington","DC","USA","8/31/1940","Washington",NA,NA,NA,NA,"DB","11-May",180,NA,NA,NA,NA,1994,2002,8,47.7510741,-120.7401385
"22606","Donte Whitner","Donte","Whitner","Cleveland","OH","USA","7/24/1985","Ohio St.","Buffalo Bills","1st","8th",2006,"DB","11-May",205,NA,NA,NA,NA,1994,2002,8,41.49932,-81.6943605
"22607","Dave Whitsell","Dave","Whitsell","Shelby","MI","USA","6/14/1936","Indiana","Detroit Lions","24th","289th",1958,"DB","Jun-00",189,"10/7/1999","Kenner","LA",NA,1994,2002,8,36.0719571,-115.1792245
"22609","Alvis Whitted","Alvis","Whitted","Durham","NC","USA","9/4/1974","North Carolina St.","Jacksonville Jaguars","7th","192nd",1998,"WR","Jun-00",185,NA,NA,NA,NA,1994,2002,8,35.9940329,-78.898619
"22610","Bobby Whitten","Bobby","Whitten","Junction City","KS","USA","5/7/1959","Kansas",NA,NA,NA,NA,"G","3-Jun",265,NA,NA,NA,NA,1994,2002,8,44.2192901,-123.2056484
"22611","Todd Whitten","Todd","Whitten","Dallas","TX","USA","2/16/1965","S.F. Austin",NA,NA,NA,NA,"QB","Jun-00",185,NA,NA,NA,NA,1994,2002,8,32.7766642,-96.7969879
"22612","Jesse Whittenton","Jesse","Whittenton","Big Spring","TX","USA","5/9/1934","Texas-El Paso","Los Angeles Rams","5th","60th",1956,"DB","Jun-00",193,"5/22/2012","Las Cruces","NM",NA,1994,2002,8,32.2503979,-101.4787355
"22613","Will Whitticker","Will","Whitticker","Evansville","IN","USA","8/2/1982","Michigan St.","Green Bay Packers","7th","246th",2005,"G","5-Jun",338,NA,NA,NA,NA,1994,2002,8,37.9715592,-87.5710898
"22614","Cary Whittingham","Cary","Whittingham","San Luis Obispo","CA","USA","5/30/1963","BYU","Cincinnati Bengals","9th","230th",1986,"LB","2-Jun",230,NA,NA,NA,NA,1994,2002,8,35.2827524,-120.6596156
"22615","Fred Whittingham","Fred","Whittingham","Boston","MA","USA","2/4/1939","BYU",NA,NA,NA,NA,"LB-G","1-Jun",240,"10/27/2003","Provo","UT",NA,1994,2002,8,42.3600825,-71.0588801
"22616","Kyle Whittingham","Kyle","Whittingham","San Luis Obispo","CA","USA","11/21/1959","BYU",NA,NA,NA,NA,"LB","Jun-00",232,NA,NA,NA,NA,1994,2002,8,35.2827524,-120.6596156
"22617","Arthur Whittington","Arthur","Whittington","Cuero","TX","USA","9/4/1955","SMU","Oakland Raiders","7th","176th",1978,"RB","11-May",185,NA,NA,NA,NA,1994,2002,8,29.0938652,-97.2891568
"22618","Bernard Whittington","Bernard","Whittington","St. Louis","MO","USA","8/20/1971","Indiana",NA,NA,NA,NA,"DE-DT","5-Jun",290,NA,NA,NA,NA,1994,2002,8,38.6270025,-90.1994042
"22619","C.L. Whittington","C.L.","Whittington","Beaumont","TX","USA","8/1/1952","Prairie View",NA,NA,NA,NA,"DB","1-Jun",200,NA,NA,NA,NA,1994,2002,8,33.9294606,-116.977248
"22620","Mike Whittington","Mike","Whittington","Miami","FL","USA","8/9/1958","Notre Dame",NA,NA,NA,NA,"LB","2-Jun",220,NA,NA,NA,NA,1994,2002,8,25.7616798,-80.1917902
"22621","Jason Whittle","Jason","Whittle","Springfield","MO","USA","3/7/1975","SW Missouri St.",NA,NA,NA,NA,"G","4-Jun",305,NA,NA,NA,NA,1994,2002,8,42.1014831,-72.589811
"22622","Ricky Whittle","Ricky","Whittle","Fresno","CA","USA","12/21/1971","Oregon","New Orleans Saints","4th","103rd",1996,"RB","9-May",200,NA,NA,NA,NA,1994,2002,8,36.7377981,-119.7871247
"22623","Mike Whitwell","Mike","Whitwell","Kenedy","TX","USA","11/14/1958","Texas A&M","Cleveland Browns","6th","162nd",1982,"DB-WR","Jun-00",175,NA,NA,NA,NA,1994,2002,8,28.8191468,-97.8486123
"22624","Andrew Whitworth","Andrew","Whitworth","Monroe","LA","USA","12/12/1981","LSU","Cincinnati Bengals","2nd","55th",2006,"T","7-Jun",325,NA,NA,NA,NA,1994,2002,8,37.09024,-95.712891
"22625","John Wiatrak","John","Wiatrak","Chicago","IL","USA","3/30/1913","Washington","Cleveland Rams","4th","40th",1937,"C","Jun-00",220,"10/21/2000","Olympia","WA",NA,1939,1939,0,41.8781136,-87.6297982
"22626","Ossie Wiberg","Ossie","Wiberg","Edgar","NE","USA","10/11/1904","Nebraska Wesleyan",NA,NA,NA,NA,"B","11-May",207,"8/14/1989","Gering","NE",NA,1927,1933,6,37.056066,-94.483165
"22628","Tom Wickert","Tom","Wickert","Astoria","OR","USA","4/5/1952","Washington St.","Miami Dolphins","9th","212th",1974,"T-G","4-Jun",246,NA,NA,NA,NA,1987,1987,0,46.1878841,-123.8312534
"22629","Lloyd Wickett","Lloyd","Wickett","Ontario",NA,"Canada","4/3/1920","Oregon St.","Detroit Lions","5th","31st",1943,"T","1-Jun",208,"4/9/2001","Jefferson","OR",NA,1987,1987,0,51.253775,-85.323214
"22630","Bob Wicks","Bob","Wicks","Pasadena","CA","USA","7/24/1950","Utah St.","St. Louis Cardinals","8th","188th",1972,"WR","3-Jun",200,NA,NA,NA,NA,1987,1987,0,34.1477849,-118.1445155
"22631","Ron Widby","Ron","Widby","Knoxville","TN","USA","3/9/1945","Tennessee","New Orleans Saints","4th","81st",1967,"P","4-Jun",210,NA,NA,NA,NA,1968,1973,5,35.9606384,-83.9207392
"22632","Dave Widell","Dave","Widell","Hartford","CT","USA","5/14/1965","Boston Col.","Dallas Cowboys","4th","94th",1988,"C-T-G","7-Jun",303,NA,NA,NA,NA,1968,1973,5,41.7658043,-72.6733723
"22633","Doug Widell","Doug","Widell","Hartford","CT","USA","9/23/1966","Boston Col.","Denver Broncos","2nd","41st",1989,"G-T","4-Jun",289,NA,NA,NA,NA,1968,1973,5,41.7658043,-72.6733723
"22634","Chet Widerquist","Chet","Widerquist","Moline","IL","USA","1895-09-23","Northwestern",NA,NA,NA,NA,"T-G","1-Jun",219,"7/14/1976","Knoxville","IA",NA,1968,1973,5,41.5067003,-90.5151342
"22635","Bud Widick","Bud","Widick","Belle Plaine","KS","USA","11/7/1900","Emporia St.",NA,NA,NA,NA,"C-T","1-Jun",205,"2/3/1968","Atchison","KS",NA,1968,1973,5,44.6230409,-93.7684042
"22636","Corey Widmer","Corey","Widmer","Alexandria","VA","USA","12/25/1968","Montana St.","New York Giants","7th","180th",1992,"LB-DT","3-Jun",256,NA,NA,NA,NA,1968,1973,5,38.8048355,-77.0469214
"22637","Ed Widseth","Ed","Widseth","Gonvick","MN","USA","1/5/1910","Minnesota-Crookston","New York Giants","1st","4th",1937,"T","1-Jun",223,"12/3/1998","Minneapolis","MN",NA,1968,1973,5,47.7374567,-95.5136248
"22639","Zach Wiegert","Zach","Wiegert","Fremont","NE","USA","8/16/1972","Nebraska","St. Louis Rams","2nd","38th",1995,"G-T","5-Jun",309,NA,NA,NA,NA,1987,1987,0,37.5482697,-121.9885719
"22640","Casey Wiegmann","Casey","Wiegmann","Parkerburg","IA","USA","7/20/1973","Iowa",NA,NA,NA,NA,"C","2-Jun",285,NA,NA,NA,NA,1987,1987,0,39.2667418,-81.5615135
"22641","Joe Wiehl","Joe","Wiehl","Coal Center","PA","USA","1/30/1910","Washington & Jefferson",NA,NA,NA,NA,"T","11-May",254,"1/22/1996","Charleroi","PA",NA,1987,1987,0,40.0684067,-79.9017144
"22642","Bob Wiese","Bob","Wiese","Jamestown","ND","USA","1/25/1923","Michigan","Detroit Lions","5th","39th",1945,"B","3-Jun",198,NA,NA,NA,NA,1987,1987,0,37.2116383,-76.7752102
"22643","Ray Wietecha","Ray","Wietecha","East Chicago","IN","USA","11/4/1928","Michigan St.","New York Giants","12th","150th",1950,"C","1-Jun",225,"12/14/2002","Phoenix","AZ",NA,1987,1987,0,41.6392024,-87.4547635
"22644","Socko Wiethe","Socko","Wiethe","Cincinnati","OH","USA","10/17/1912","Xavier (OH)",NA,NA,NA,NA,"G-LB","Jun-00",198,"5/3/1989","Cincinnati","OH",NA,1987,1987,0,39.1031182,-84.5120196
"22645","Paul Wiggin","Paul","Wiggin","Modesto","CA","USA","11/18/1934","Stanford","Cleveland Browns","6th","73rd",1956,"DE","3-Jun",242,NA,NA,NA,NA,1957,1967,10,37.6390972,-120.9968782
"22646","Jermaine Wiggins","Jermaine","Wiggins","East Boston","MA","USA","1/18/1975","Marshall",NA,NA,NA,NA,"TE","2-Jun",260,NA,NA,NA,NA,1957,1967,10,42.3702137,-71.0388601
"22648","Paul Wiggins","Paul","Wiggins","Portland","OR","USA","8/17/1973","Oregon","Pittsburgh Steelers","3rd","82nd",1997,"T","3-Jun",305,NA,NA,NA,NA,1957,1967,10,45.5122308,-122.6587185
"22650","Hubert Wiggs","Hubert","Wiggs","Tullahoma","TN","USA","1893-09-29","Vanderbilt",NA,NA,NA,NA,"FB-T","8-May",180,"10/18/1977"," "," ",NA,1957,1967,10,35.3620235,-86.2094342
"22651","Bill Wightkin","Bill","Wightkin","Detroit","MI","USA","7/28/1927","Notre Dame","Chicago Bears","8th","79th",1949,"T-DE-E","3-Jun",235,"1/25/1997","Westchester","IL",NA,1957,1967,10,42.331427,-83.0457538
"22653","John Wilbur","John","Wilbur","San Diego","CA","USA","5/21/1943","Stanford","Kansas City Chiefs","6th","45th",1965,"G-DE","3-Jun",251,NA,NA,NA,NA,2012,2013,1,32.715738,-117.1610838
"22654","Barry Wilburn","Barry","Wilburn","Memphis","TN","USA","12/9/1963","Mississippi","Washington Redskins","8th","219th",1985,"DB","2-Jun",196,NA,NA,NA,NA,2012,2013,1,35.1495343,-90.0489801
"22655","J.R. Wilburn","J.R.","Wilburn","Portsmouth","VA","USA","4/27/1943","South Carolina","Pittsburgh Steelers","13th","171st",1965,"FL-WR","2-Jun",190,NA,NA,NA,NA,2012,2013,1,43.0717552,-70.7625532
"22656","Steve Wilburn","Steve","Wilburn","Chicago","IL","USA","2/25/1961","Illinois St.",NA,NA,NA,NA,"DE","4-Jun",266,"6/8/2005","Schaumburg","IL",NA,2012,2013,1,41.8781136,-87.6297982
"22657","Mike Wilcher","Mike","Wilcher","Washington","DC","USA","3/20/1960","North Carolina","Los Angeles Rams","2nd","36th",1983,"LB","3-Jun",238,NA,NA,NA,NA,2012,2013,1,47.7510741,-120.7401385
"22658","Solomon Wilcots","Solomon","Wilcots","Los Angeles","CA","USA","10/3/1964","Colorado","Cincinnati Bengals","8th","215th",1987,"DB","11-May",189,NA,NA,NA,NA,2012,2013,1,34.0522342,-118.2436849
"22659","Daniel Wilcox","Daniel","Wilcox","Atlanta","GA","USA","3/23/1977","Appalachian St.",NA,NA,NA,NA,"TE","1-Jun",245,NA,NA,NA,NA,2012,2013,1,33.7489954,-84.3879824
"22660","Dave Wilcox","Dave","Wilcox","Ontario","OR","USA","9/29/1942","Boise St.","San Francisco 49ers","3rd","29th",1964,"LB","3-Jun",241,NA,NA,NA,NA,2012,2013,1,51.253775,-85.323214
"22661","Firpo Wilcox","Firpo","Wilcox","Bixby","OK","USA","4/23/1903","Oklahoma",NA,NA,NA,NA,"T","Jun-00",205,"8/2/1962",NA,NA,NA,2012,2013,1,35.9420431,-95.8833235
"22663","John Wilcox","John","Wilcox","Vale","OR","USA","3/15/1938","Boise St.","Philadelphia Eagles","15th","175th",1960,"DT","5-Jun",230,NA,NA,NA,NA,2012,2013,1,37.1055984,-96.5005776
"22664","Josh Wilcox","Josh","Wilcox","Eugene","OR","USA","6/5/1974","Oregon",NA,NA,NA,NA,"TE","2-Jun",253,NA,NA,NA,NA,2012,2013,1,44.0520691,-123.0867536
"22666","George Wilde","George","Wilde","Olney","TX","USA","3/26/1923","Texas A&M",NA,NA,NA,NA,"HB-DB","1-Jun",193,"5/26/1975","Marshall","TX",NA,2012,2013,1,39.1531627,-77.066923
"22667","Bert Wilder","Bert","Wilder","Greensboro","NC","USA","4/14/1939","North Carolina St.","New York Titans","14th","109th",1962,"DE-DT","3-Jun",245,NA,NA,NA,NA,2012,2013,1,36.0726354,-79.7919754
"22668","Hal Wilder","Hal","Wilder","Merrick","NE","USA","1893-02-08","Nebraska Wesleyan",NA,NA,NA,NA,"G","10-May",190,"2/5/1989","Lincoln","NE",NA,2012,2013,1,40.66379,-73.55062
"22669","James Wilder","James","Wilder","Sikeston","MO","USA","5/12/1958","Missouri","Tampa Bay Buccaneers","2nd","34th",1981,"RB","3-Jun",225,NA,NA,NA,NA,2012,2013,1,36.876719,-89.5878579
"22670","Garnell Wilds","Garnell","Wilds","Tampa","FL","USA","6/8/1981","Virginia Tech",NA,NA,NA,NA,"DB","11-May",196,NA,NA,NA,NA,2012,2013,1,27.950575,-82.4571776
"22671","Dick Wildung","Dick","Wildung","Anoka","MN","USA","8/16/1921","Minnesota","Green Bay Packers","1st","8th",1943,"T-DT-G","Jun-00",221,"3/15/2006","Minneapolis","MN",NA,2012,2013,1,45.1977428,-93.3871758
"22673","Chuck Wiley","Chuck","Wiley","Baton Rouge","LA","USA","3/6/1975","LSU","Carolina Panthers","3rd","62nd",1998,"DE","5-Jun",275,NA,NA,NA,NA,2012,2013,1,30.4514677,-91.1871466
"22674","Jack Wiley","Jack","Wiley","Wind Ridge","PA","USA","4/18/1920","Waynesburg",NA,NA,NA,NA,"T-DT","11-May",208,NA,NA,NA,NA,2012,2013,1,39.9131392,-80.4345355
"22675","Marcellus Wiley","Marcellus","Wiley","Compton","CA","USA","11/30/1974","Columbia","Buffalo Bills","2nd","52nd",1997,"DE","4-Jun",275,NA,NA,NA,NA,2012,2013,1,33.8958492,-118.2200712
"22676","Michael Wiley","Michael","Wiley","Spring Valley","CA","USA","1/5/1978","Ohio St.","Dallas Cowboys","5th","144th",2000,"RB","11-May",200,NA,NA,NA,NA,2012,2013,1,32.744774,-116.998916
"22677","Ernest Wilford","Ernest","Wilford","Richmond","VA","USA","1/14/1979","Virginia Tech","Jacksonville Jaguars","4th","120th",2004,"WR","4-Jun",218,NA,NA,NA,NA,2012,2013,1,37.5407246,-77.4360481
"22678","Vince Wilfork","Vince","Wilfork","Boynton Beach","FL","USA","11/4/1981","Miami (FL)","New England Patriots","1st","21st",2004,"NT-DT","2-Jun",325,NA,NA,NA,NA,2012,2013,1,26.5317866,-80.0905465
"22679","Erik Wilhelm","Erik","Wilhelm","Dayton","OH","USA","11/19/1965","Oregon St.","Cincinnati Bengals","3rd","83rd",1989,"QB","3-Jun",217,NA,NA,NA,NA,2012,2013,1,39.7589478,-84.1916069
"22680","Matt Wilhelm","Matt","Wilhelm","Oberlin","OH","USA","2/2/1981","Ohio St.","San Diego Chargers","4th","112th",2003,"LB","4-Jun",245,NA,NA,NA,NA,2012,2013,1,41.2939386,-82.2173786
"22681","Jonathan Wilhite","Jonathan","Wilhite","Monroe","LA","USA","2/23/1984","Auburn","New England Patriots","4th","129th",2008,"DB","9-May",183,NA,NA,NA,NA,2012,2013,1,37.09024,-95.712891
"22683","Elmer Wilkens","Elmer","Wilkens","Fort Wayne","IN","USA","6/25/1901","Indiana",NA,NA,NA,NA,"E","9-May",175,"3/18/1967","Fort Wayne","IN",NA,2012,2013,1,41.079273,-85.1393513
"22684","Basil Wilkerson","Basil","Wilkerson","Duncan","OK","USA","1/22/1907","Oklahoma City",NA,NA,NA,NA,"E-T",NA,215,"9/2/1967","Odessa","TX",NA,2012,2013,1,34.5023028,-97.9578128
"22685","Ben Wilkerson","Ben","Wilkerson","Port Arthur","TX","USA","11/22/1982","LSU",NA,NA,NA,NA,"C","4-Jun",297,NA,NA,NA,NA,2012,2013,1,29.8849504,-93.939947
"22686","Bruce Wilkerson","Bruce","Wilkerson","Loudon","TN","USA","7/28/1964","Tennessee","Los Angeles Raiders","2nd","52nd",1987,"T-G","5-Jun",295,NA,NA,NA,NA,2012,2013,1,35.7374411,-84.3121264
"22687","Daryl Wilkerson","Daryl","Wilkerson","Houston","TX","USA","9/25/1958","Houston",NA,NA,NA,NA,"DE","4-Jun",255,NA,NA,NA,NA,2012,2013,1,29.7604267,-95.3698028
"22688","Doug Wilkerson","Doug","Wilkerson","Fayetteville","NC","USA","3/27/1947","North Carolina Central","Houston Oilers","1st","14th",1970,"G","3-Jun",253,NA,NA,NA,NA,2012,2013,1,35.0526641,-78.8783585
"22689","Eric Wilkerson","Eric","Wilkerson","Cleveland","OH","USA","12/19/1966","Kent St.",NA,NA,NA,NA,"RB-WR","9-May",185,NA,NA,NA,NA,2012,2013,1,41.49932,-81.6943605
"22690","Jimmy Wilkerson","Jimmy","Wilkerson","Omaha","TX","USA","1/4/1981","Oklahoma","Kansas City Chiefs","6th","189th",2003,"DE","2-Jun",280,NA,NA,NA,NA,2012,2013,1,41.2565369,-95.9345034
"22692","Reggie Wilkes","Reggie","Wilkes","Pine Bluff","AR","USA","5/27/1956","Georgia Tech","Philadelphia Eagles","3rd","66th",1978,"LB","4-Jun",235,NA,NA,NA,NA,2012,2013,1,34.2284312,-92.0031955
"22693","Willie Wilkin","Willie","Wilkin","Bingham Canyon","UT","USA","4/21/1916","St. Mary's (CA)",NA,NA,NA,NA,"T","4-Jun",261,"5/16/1973","Palo Alto","CA",NA,2012,2013,1,40.5221684,-112.1493862
"22694","David Wilkins","David","Wilkins","Cincinnati","OH","USA","2/24/1969","East. Kentucky",NA,NA,NA,NA,"DE-LB","4-Jun",240,NA,NA,NA,NA,2012,2013,1,39.1031182,-84.5120196
"22695","Dick Wilkins","Dick","Wilkins","Portland","OR","USA","9/28/1925","Oregon","New York Giants","25th","226th",1948,"E","2-Jun",194,"10/21/1997","Lane County","OR",NA,2012,2013,1,45.5122308,-122.6587185
"22696","Gabe Wilkins","Gabe","Wilkins","Cowpens","SC","USA","9/1/1971","Gardner-Webb","Green Bay Packers","4th","126th",1994,"DE-DT","5-Jun",304,NA,NA,NA,NA,2012,2013,1,35.0167918,-81.8039916
"22697","Gary Wilkins","Gary","Wilkins","West Palm Beach","FL","USA","11/23/1963","Georgia Tech",NA,NA,NA,NA,"TE-RB","1-Jun",235,NA,NA,NA,NA,2012,2013,1,26.7153424,-80.0533746
"22698","Jeff Wilkins","Jeff","Wilkins","Youngstown","OH","USA","4/19/1972","Youngstown St.",NA,NA,NA,NA,"K","2-Jun",205,NA,NA,NA,NA,2012,2013,1,41.0997803,-80.6495194
"22699","Marcus Wilkins","Marcus","Wilkins","Austin","TX","USA","1/2/1980","Texas",NA,NA,NA,NA,"LB","2-Jun",235,NA,NA,NA,NA,2012,2013,1,30.267153,-97.7430608
"22700","Roy Wilkins","Roy","Wilkins","Murray County","GA","USA","12/26/1934","Georgia","Los Angeles Rams","6th","64th",1957,"LB-DE","3-Jun",224,NA,NA,NA,NA,2012,2013,1,34.7928029,-84.7315563
"22701","Terrence Wilkins","Terrence","Wilkins","Washington","DC","USA","7/29/1975","Virginia",NA,NA,NA,NA,"WR","10-May",180,NA,NA,NA,NA,2012,2013,1,47.7510741,-120.7401385
"22703","Dan Wilkinson","Dan","Wilkinson","Dayton","OH","USA","3/13/1973","Ohio St.","Cincinnati Bengals","1st","1st",1994,"DT-DE","4-Jun",335,NA,NA,NA,NA,2012,2013,1,39.7589478,-84.1916069
"22704","Gerris Wilkinson","Gerris","Wilkinson","Oakland","CA","USA","4/5/1983","Georgia Tech","New York Giants","3rd","96th",2006,"LB","3-Jun",240,NA,NA,NA,NA,2012,2013,1,37.8043637,-122.2711137
"22705","Jerry Wilkinson","Jerry","Wilkinson","San Francisco","CA","USA","2/27/1956","Oregon St.","Los Angeles Rams","4th","108th",1979,"DE","9-Jun",248,NA,NA,NA,NA,2012,2013,1,37.7749295,-122.4194155
"22706","Jim Wilks","Jim","Wilks","Los Angeles","CA","USA","3/12/1958","California","New Orleans Saints","12th","305th",1981,"DE-NT","5-Jun",266,NA,NA,NA,NA,2012,2013,1,34.0522342,-118.2436849
"22707","Erwin Will","Erwin","Will","Cleveland","OH","USA","1/14/1943","Dayton","Philadelphia Eagles","7th","91st",1965,"DT","5-Jun",275,NA,NA,NA,NA,2012,2013,1,41.49932,-81.6943605
"22708","Jerrott Willard","Jerrott","Willard","Fullerton","CA","USA","7/11/1972","California","Kansas City Chiefs","5th","164th",1995,"LB","1-Jun",233,NA,NA,NA,NA,2012,2013,1,33.8703645,-117.9242123
"22710","Ken Willard","Ken","Willard","Richmond","VA","USA","7/14/1943","North Carolina","San Francisco 49ers","1st","2nd",1965,"RB","1-Jun",219,NA,NA,NA,NA,2012,2013,1,37.5407246,-77.4360481
"22711","Henry Willegale","Henry","Willegale","Madison","WI","USA","6/9/1901","Carleton",NA,NA,NA,NA,"B","11-May",190,"6/26/1964","Minneapolis","MN",NA,2012,2013,1,43.0730517,-89.4012302
"22713","Norm Willey","Norm","Willey","Hastings","WV","USA","8/22/1927","Marshall","Philadelphia Eagles","13th","170th",1950,"DE-G-E","2-Jun",224,"8/18/2011","Newark","NJ",NA,2012,2013,1,42.6458682,-85.2908403
"22715","Gerald Willhite","Gerald","Willhite","Sacramento","CA","USA","5/30/1959","San Jose St.","Denver Broncos","1st","21st",1982,"RB","10-May",200,NA,NA,NA,NA,2012,2013,1,38.5815719,-121.4943996
"22716","Kevin Willhite","Kevin","Willhite","Sacramento","CA","USA","5/11/1963","Oregon",NA,NA,NA,NA,"RB","11-May",208,NA,NA,NA,NA,2012,2013,1,38.5815719,-121.4943996
"22717","A.D. Williams","A.D.","Williams","Little Rock","AR","USA","11/21/1933","Pacific","Los Angeles Rams","3rd","32nd",1956,"E-FL","2-Jun",210,NA,NA,NA,NA,2012,2013,1,34.7464809,-92.2895948
"22719","Aeneas Williams","Aeneas","Williams","New Orleans","LA","USA","1/29/1968","Southern","Phoenix Cardinals","3rd","59th",1991,"DB","11-May",200,NA,NA,NA,NA,2012,2013,1,29.9510658,-90.0715323
