"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"5990","Pat Eilers","Pat","Eilers","St. Paul","MN","USA","9/3/1966","Yale",NA,NA,NA,NA,"DB","11-May",197,NA,NA,NA,NA,1990,1995,5,44.9537029,-93.0899578
"5991","Mike Eischeid","Mike","Eischeid","Orange City","IA","USA","9/29/1940","Upper Iowa",NA,NA,NA,NA,"K","Jun-00",190,NA,NA,NA,NA,1966,1974,8,28.9488761,-81.2986741
"5992","Larry Eisenhauer","Larry","Eisenhauer","Hicksville","NY","USA","2/22/1940","Boston Col.","Boston Patriots","6th","42nd",1961,"DE","5-Jun",250,NA,NA,NA,NA,1966,1974,8,40.7580684,-73.5240738
"5993","John Eisenhooth","John","Eisenhooth","Harrisburg","PA","USA","3/3/1962","Lock Haven",NA,NA,NA,NA,"NT","2-Jun",265,NA,NA,NA,NA,1966,1974,8,40.2731911,-76.8867008
"5994","Stan Eisenhooth","Stan","Eisenhooth","Harrisburg","PA","USA","7/8/1963","Towson St.",NA,NA,NA,NA,"C-T","5-Jun",287,NA,NA,NA,NA,1966,1974,8,40.2731911,-76.8867008
"5996","Chris Eitzmann","Chris","Eitzmann","Belleville","KS","USA","4/1/1977","Harvard",NA,NA,NA,NA,"TE","5-Jun",255,NA,NA,NA,NA,2000,2000,0,38.5200504,-89.9839935
"5998","Andy Ekern","Andy","Ekern","Columbia","MO","USA","7/26/1961","Missouri","New England Patriots","12th","326th",1983,"TE","6-Jun",265,NA,NA,NA,NA,2005,2011,6,37.09024,-95.712891
"5999","Carl Ekern","Carl","Ekern","Richland","WA","USA","5/27/1954","San Jose St.","Los Angeles Rams","5th","128th",1976,"LB","3-Jun",223,NA,NA,NA,NA,2005,2011,6,37.09024,-95.712891
"6002","Abram Elam","Abram","Elam","Riviera Beach","FL","USA","10/15/1981","Notre Dame",NA,NA,NA,NA,"DB","Jun-00",205,NA,NA,NA,NA,2006,2012,6,26.7753405,-80.0580969
"6003","Cleveland Elam","Cleveland","Elam","Memphis","TN","USA","4/5/1952","Tennessee St.","San Francisco 49ers","4th","85th",1975,"DT-DE","4-Jun",252,NA,NA,NA,NA,2006,2012,6,35.1495343,-90.0489801
"6004","Jason Elam","Jason","Elam","Fort Walton Beach","FL","USA","3/8/1970","Hawaii","Denver Broncos","3rd","70th",1993,"K","11-May",200,NA,NA,NA,NA,2006,2012,6,30.4200708,-86.6170308
"6006","Onzy Elam","Onzy","Elam","Miami","FL","USA","12/1/1964","Tennessee St.","New York Jets","3rd","75th",1987,"LB","2-Jun",225,NA,NA,NA,NA,2006,2012,6,25.7616798,-80.1917902
"6007","Shane Elam","Shane","Elam","Covington","TN","USA","11/6/1977","Tennessee",NA,NA,NA,NA,"LB","1-Jun",240,NA,NA,NA,NA,2006,2012,6,39.0836712,-84.5085536
"6008","Donnie Elder","Donnie","Elder","Chattanooga","TN","USA","12/13/1962","Memphis","New York Jets","3rd","67th",1985,"DB","9-May",175,NA,NA,NA,NA,1985,1991,6,35.0456297,-85.3096801
"6009","Brody Eldridge","Brody","Eldridge","La Cygne","KS","USA","3/31/1987","Oklahoma","Indianapolis Colts","5th","162nd",2010,"C","5-Jun",265,NA,NA,NA,NA,1985,1991,6,38.3500206,-94.7613475
"6010","Mohammed Elewonibi","Mohammed","Elewonibi","Lagos",NA,"Nigeria","12/16/1965","BYU","Washington Redskins","3rd","76th",1990,"T","4-Jun",286,NA,NA,NA,NA,1992,1995,3,6.5243793,3.3792057
"6011","Clifton Eley","Clifton","Eley","Clarksdale","MS","USA","6/21/1961","Mississippi St.",NA,NA,NA,NA,"TE","5-Jun",230,NA,NA,NA,NA,1992,1995,3,34.2001086,-90.5709323
"6012","Monroe Eley","Monroe","Eley","Rocky Mount","NC","USA","4/17/1949","Arizona St.","Atlanta Falcons","5th","128th",1974,"RB","2-Jun",210,NA,NA,NA,NA,1992,1995,3,35.9382103,-77.7905339
"6013","Bruce Elia","Bruce","Elia","Hoboken","NJ","USA","1/10/1953","Ohio St.","Miami Dolphins","4th","100th",1975,"LB","1-Jun",222,NA,NA,NA,NA,1975,1978,3,40.7439905,-74.0323626
"6014","Homer Elias","Homer","Elias","Fort Benning","GA","USA","5/1/1955","Tennessee St.","Detroit Lions","4th","107th",1978,"G-T","3-Jun",255,NA,NA,NA,NA,1975,1978,3,32.3912672,-84.8229074
"6015","Keith Elias","Keith","Elias","Lacey Township","NJ","USA","2/3/1972","Princeton",NA,NA,NA,NA,"RB","9-May",203,NA,NA,NA,NA,1975,1978,3,39.8726184,-74.2951444
"6016","Don Eliason","Don","Eliason","Owatonna","MN","USA","7/24/1918","Hamline",NA,NA,NA,NA,"E","2-Jun",215,NA,NA,NA,NA,1975,1978,3,44.0855572,-93.2259349
"6017","Jim Eliopulos","Jim","Eliopulos","Dearborn","MI","USA","4/18/1959","Westminster (MO)","Dallas Cowboys","3rd","81st",1982,"LB","2-Jun",230,NA,NA,NA,NA,1975,1978,3,42.3222599,-83.1763145
"6018","Chief Elkins","Chief","Elkins","Utica","NY","USA","1899-08-16","Haskell Indian",NA,NA,NA,NA,"B","11-May",190,NA,NA,NA,NA,1928,1933,5,43.100903,-75.232664
"6019","Ev Elkins","Ev","Elkins","Hamlin","WV","USA","11/17/1917","Marshall","Chicago Cardinals","17th","151st",1939,"B","11-May",190,NA,NA,NA,NA,1928,1933,5,37.7948921,-122.4324259
"6020","Larry Elkins","Larry","Elkins","Brownwood","TX","USA","7/28/1943","Baylor","Houston Oilers","1st","2nd",1965,"WR","1-Jun",192,NA,NA,NA,NA,1928,1933,5,31.7093197,-98.9911611
"6021","Mike Elkins","Mike","Elkins","Greensboro","NC","USA","7/20/1966","Wake Forest","Kansas City Chiefs","2nd","32nd",1989,"QB","3-Jun",221,NA,NA,NA,NA,1928,1933,5,36.0726354,-79.7919754
"6022","Bill Elko","Bill","Elko","New York","NY","USA","12/28/1959","Arizona St.","San Diego Chargers","7th","192nd",1983,"NT-G","5-Jun",278,NA,NA,NA,NA,1928,1933,5,40.7127753,-74.0059728
"6023","Henry Ellard","Henry","Ellard","Fresno","CA","USA","7/21/1961","Fresno St.","Los Angeles Rams","2nd","32nd",1983,"WR","11-May",180,NA,NA,NA,NA,1983,1998,15,36.7377981,-119.7871247
"6024","Jack Ellena","Jack","Ellena","Susanville","CA","USA","10/27/1931","UCLA","Los Angeles Rams","19th","228th",1953,"G-LB","1-Jun",225,NA,NA,NA,NA,1983,1998,15,40.4162842,-120.6530063
"6025","Bill Ellenbogen","Bill","Ellenbogen","Glen Cove","NY","USA","12/8/1950","Buffalo",NA,NA,NA,NA,"G-T","5-Jun",258,NA,NA,NA,NA,1983,1998,15,40.8623217,-73.6337389
"6026","Rich Ellender","Rich","Ellender","Sulphur","LA","USA","6/9/1957","McNeese St.","Houston Oilers","9th","243rd",1979,"RB","11-May",171,NA,NA,NA,NA,1983,1998,15,30.2365943,-93.3773783
"6027","Gene Ellenson","Gene","Ellenson","Chippewa Falls","WI","USA","3/24/1921","Georgia",NA,NA,NA,NA,"T","1-Jun",210,NA,NA,NA,NA,1983,1998,15,44.9369054,-91.3929348
"6028","Carl Eller","Carl","Eller","Winston-Salem","NC","USA","2/25/1942","Minnesota","Buffalo Bills","1st","5th",1964,"DE","6-Jun",247,NA,NA,NA,NA,1983,1998,15,36.0998596,-80.244216
"6029","Dannell Ellerbe","Dannell","Ellerbe","Hamlet","NC","USA","11/29/1985","Georgia",NA,NA,NA,NA,"LB","1-Jun",236,NA,NA,NA,NA,1983,1998,15,36.0600902,-95.9684705
"6030","Don Ellersick","Don","Ellersick","Ione","WA","USA","5/7/1938","Washington St.","Los Angeles Rams","6th","66th",1960,"DB","1-Jun",193,NA,NA,NA,NA,1983,1998,15,38.3526912,-120.9327177
"6031","Gary Ellerson","Gary","Ellerson","Albany","GA","USA","7/17/1963","Wisconsin","Green Bay Packers","7th","182nd",1985,"RB","11-May",220,NA,NA,NA,NA,1983,1998,15,42.6525793,-73.7562317
"6032","Aaron Elling","Aaron","Elling","Waconia","MN","USA","5/31/1978","George Fox",NA,NA,NA,NA,"K","2-Jun",201,NA,NA,NA,NA,1983,1998,15,44.8504317,-93.7876429
"6034","Dante Ellington","Dante","Ellington","Leighton","AL","USA","2/29/1980","Alabama",NA,NA,NA,NA,"T","6-Jun",330,NA,NA,NA,NA,1983,1998,15,34.700923,-87.5289151
"6035","Al Elliott","Al","Elliott","Muscoda","WI","USA","1894-10-13","Wisconsin",NA,NA,NA,NA,"B","9-May",175,NA,NA,NA,NA,1983,1998,15,43.1849868,-90.4431807
"6036","Carl Elliott","Carl","Elliott","Laurel","DE","USA","11/12/1927","Virginia","Green Bay Packers","13th","160th",1950,"DE-E","4-Jun",230,NA,NA,NA,NA,1983,1998,15,37.2256902,-95.7061074
"6037","Charlie Elliott","Charlie","Elliott","Corvallis","OR","USA","12/30/1921","Oregon","Los Angeles Rams","22nd","203rd",1947,"T","2-Jun",240,NA,NA,NA,NA,1983,1998,15,44.5645659,-123.2620435
"6038","Doc Elliott","Doc","Elliott","Youngstown","OH","USA","4/6/1900","Lafayette",NA,NA,NA,NA,"B","10-May",209,NA,NA,NA,NA,1983,1998,15,41.0997803,-80.6495194
"6039","Jamin Elliott","Jamin","Elliott","Portsmouth","VA","USA","10/5/1979","Delaware","Chicago Bears","6th","203rd",2002,"WR","Jun-00",187,NA,NA,NA,NA,1983,1998,15,43.0717552,-70.7625532
"6040","Jim Elliott","Jim","Elliott","Montgomery","AL","USA","8/18/1944","Presbyterian",NA,NA,NA,NA,"P","11-May",184,NA,NA,NA,NA,1983,1998,15,32.3792233,-86.3077368
"6041","John Elliott","John","Elliott","Beaumont","TX","USA","10/26/1944","Texas","New York Jets","7th","171st",1967,"DT-DE","4-Jun",244,NA,NA,NA,NA,1983,1998,15,33.9294606,-116.977248
"6042","Jumbo Elliott","Jumbo","Elliott","Lake Ronkonkoma","NY","USA","4/1/1965","Michigan","New York Giants","2nd","36th",1988,"T","7-Jun",308,NA,NA,NA,NA,1983,1998,15,40.827754,-73.1216833
"6044","Lenvil Elliott","Lenvil","Elliott","Lexington","MO","USA","9/2/1951","Truman St.","Cincinnati Bengals","10th","249th",1973,"RB","Jun-00",205,NA,NA,NA,NA,1983,1998,15,38.0405837,-84.5037164
"6045","Lin Elliott","Lin","Elliott","Euless","TX","USA","11/11/1968","Texas Tech",NA,NA,NA,NA,"K","Jun-00",182,NA,NA,NA,NA,1983,1998,15,32.8370727,-97.0819541
"6046","Matt Elliott","Matt","Elliott","Carmel","IN","USA","10/1/1968","Michigan","Washington Redskins","12th","336th",1992,"G-C","3-Jun",288,NA,NA,NA,NA,1983,1998,15,36.5552386,-121.9232879
"6047","Ted Elliott","Ted","Elliott","Inver Grove Heights","MN","USA","11/16/1964","Mankato St.",NA,NA,NA,NA,"NT","6-Jun",275,NA,NA,NA,NA,1983,1998,15,44.8480218,-93.0427153
"6048","Tony Elliott","Tony","Elliott","New York","NY","USA","4/23/1959","Wisconsin","New Orleans Saints","5th","114th",1982,"NT","2-Jun",282,NA,NA,NA,NA,1983,1998,15,40.7127753,-74.0059728
"6049","Tony F. Elliott","Tony","F.","Detroit","MI","USA","1/10/1964","Central Michigan",NA,NA,NA,NA,"DB","10-May",195,NA,NA,NA,NA,1983,1998,15,42.331427,-83.0457538
"6050","Allan Ellis","Allan","Ellis","Los Angeles","CA","USA","8/19/1951","UCLA","Chicago Bears","5th","107th",1973,"DB","11-May",185,NA,NA,NA,NA,1983,1998,15,34.0522342,-118.2436849
"6052","Clarence Ellis","Clarence","Ellis","Grand Rapids","MI","USA","2/11/1950","Notre Dame","Atlanta Falcons","1st","15th",1972,"DB","11-May",193,NA,NA,NA,NA,1983,1998,15,42.9633599,-85.6680863
"6053","Craig Ellis","Craig","Ellis","Los Angeles","CA","USA","1/26/1961","San Diego St.",NA,NA,NA,NA,"RB","11-May",185,NA,NA,NA,NA,1983,1998,15,34.0522342,-118.2436849
"6054","Devale Ellis","Devale","Ellis","Brooklyn","NY","USA","4/2/1984","Hofstra",NA,NA,NA,NA,"WR","10-May",174,NA,NA,NA,NA,1983,1998,15,40.6781784,-73.9441579
"6055","Drew Ellis","Drew","Ellis","Ochitree County","TX","USA","12/27/1914","TCU","Philadelphia Eagles","3rd","21st",1937,"T","1-Jun",215,NA,NA,NA,NA,1983,1998,15,36.2921544,-100.8000051
"6056","Ed Ellis","Ed","Ellis","New Haven","CT","USA","10/13/1975","Buffalo","New England Patriots","4th","125th",1997,"T","5-Jun",325,NA,NA,NA,NA,1983,1998,15,41.308274,-72.9278835
"6057","Gerry Ellis","Gerry","Ellis","Columbia","MO","USA","11/12/1957","Missouri","Los Angeles Rams","7th","192nd",1980,"RB","11-May",221,NA,NA,NA,NA,1983,1998,15,37.09024,-95.712891
"6058","Greg Ellis","Greg","Ellis","Wendell","NC","USA","8/14/1975","North Carolina","Dallas Cowboys","1st","8th",1998,"DE","6-Jun",271,NA,NA,NA,NA,1983,1998,15,35.780987,-78.3697213
"6059","Herb Ellis","Herb","Ellis","Vernon","TX","USA","12/18/1925","Texas A&M",NA,NA,NA,NA,"C-LB","2-Jun",205,NA,NA,NA,NA,1983,1998,15,34.003903,-118.230073
"6060","Jim Ellis","Jim","Ellis","Pomona","CA","USA","3/25/1964","Boise St.","Los Angeles Raiders","10th","273rd",1987,"LB","3-Jun",240,NA,NA,NA,NA,1983,1998,15,34.055103,-117.7499909
"6061","John Ellis","John","Ellis","Sherman","TX","USA","12/21/1919","Vanderbilt",NA,NA,NA,NA,"G","10-May",212,NA,NA,NA,NA,1983,1998,15,33.6356618,-96.6088805
"6062","Ken Ellis","Ken","Ellis","Woodbine","GA","USA","9/27/1947","Southern","Green Bay Packers","4th","93rd",1970,"DB","10-May",190,NA,NA,NA,NA,1983,1998,15,38.7961151,-96.9586243
"6064","Kwame Ellis","Kwame","Ellis","Berkeley","CA","USA","2/27/1974","Stanford",NA,NA,NA,NA,"DB","10-May",188,NA,NA,NA,NA,1983,1998,15,37.8715926,-122.272747
"6065","Larry Ellis","Larry","Ellis","York","ME","USA","5/27/1922","Syracuse",NA,NA,NA,NA,"LB","1-Jun",204,NA,NA,NA,NA,1983,1998,15,53.9599651,-1.0872979
"6066","Ray Ellis","Ray","Ellis","Canton","OH","USA","4/27/1959","Ohio St.","Philadelphia Eagles","12th","331st",1981,"DB","1-Jun",192,NA,NA,NA,NA,1983,1998,15,38.3861194,-97.4280895
"6067","Roger Ellis","Roger","Ellis","Boston","ME","USA","2/1/1938","Maine","New York Giants","14th","166th",1959,"LB-C","3-Jun",233,NA,NA,NA,NA,1983,1998,15,42.3600825,-71.0588801
"6068","Sedrick Ellis","Sedrick","Ellis","Los Angeles County","CA","USA","7/9/1985","USC","New Orleans Saints","1st","7th",2008,"DT","1-Jun",308,NA,NA,NA,NA,1983,1998,15,34.0522265,-118.2436596
"6069","Shaun Ellis","Shaun","Ellis","Anderson","SC","USA","6/24/1977","Tennessee","New York Jets","1st","12th",2000,"DE","5-Jun",285,NA,NA,NA,NA,1983,1998,15,37.09024,-95.712891
"6071","'Omar Ellison","'Omar","Ellison","Griffin","GA","USA","10/8/1971","Florida St.","San Diego Chargers","5th","162nd",1995,"WR","1-Jun",200,NA,NA,NA,NA,1983,1998,15,36.0621017,-95.7580175
"6072","Glenn Ellison","Glenn","Ellison","Jacksonville","FL","USA","3/9/1947","Arkansas",NA,NA,NA,NA,"RB","1-Jun",215,NA,NA,NA,NA,1983,1998,15,30.3321838,-81.655651
"6073","Jerry Ellison","Jerry","Ellison","Augusta","GA","USA","12/20/1971","Tenn-Chattanooga",NA,NA,NA,NA,"RB","10-May",204,NA,NA,NA,NA,1983,1998,15,33.4734978,-82.0105148
"6074","Keith Ellison","Keith","Ellison","Los Angeles","CA","USA","2/6/1984","San Diego St.","Buffalo Bills","6th","178th",2006,"LB","1-Jun",229,NA,NA,NA,NA,1983,1998,15,34.0522342,-118.2436849
"6075","Kevin Ellison","Kevin","Ellison","Inglewood","CA","USA","1/8/1987","USC","San Diego Chargers","6th","189th",2009,"DB","1-Jun",224,NA,NA,NA,NA,1983,1998,15,33.9616801,-118.3531311
"6076","Mark Ellison","Mark","Ellison","Pittsburgh","PA","USA","4/15/1948","Dayton","New York Giants","11th","278th",1971,"G","2-Jun",250,NA,NA,NA,NA,1983,1998,15,40.4406248,-79.9958864
"6078","Riki Ellison","Riki","Ellison","Christchurch",NA,"New Zealand","8/15/1960","USC","San Francisco 49ers","5th","117th",1983,"LB","2-Jun",225,NA,NA,NA,NA,1983,1998,15,-43.5320544,172.6362254
"6079","Willie Ellison","Willie","Ellison","Lockhart","TX","USA","11/1/1945","Texas Southern","Los Angeles Rams","2nd","33rd",1967,"RB","2-Jun",210,NA,NA,NA,NA,1983,1998,15,29.8849441,-97.6699996
"6080","Luther Elliss","Luther","Elliss","Mancos","CO","USA","3/22/1973","Utah","Detroit Lions","1st","20th",1995,"DT-DE","5-Jun",318,NA,NA,NA,NA,1983,1998,15,37.344996,-108.2892487
"6081","Bud Ellor","Bud","Ellor","Bloomfield","NJ","USA","6/20/1905","Bucknell",NA,NA,NA,NA,"G-E","2-Jun",205,NA,NA,NA,NA,1983,1998,15,40.8067546,-74.1854209
"6082","Swede Ellstrom","Swede","Ellstrom","Moline","IL","USA","5/15/1906","Oklahoma",NA,NA,NA,NA,"WB-HB","1-Jun",203,NA,NA,NA,NA,1983,1998,15,41.5067003,-90.5151342
"6083","Percy Ellsworth","Percy","Ellsworth","Drewryville","VA","USA","10/19/1974","Virginia",NA,NA,NA,NA,"DB","2-Jun",225,NA,NA,NA,NA,1983,1998,15,36.7145369,-77.3060912
"6084","Charley Ellzey","Charley","Ellzey","Meridian","MS","USA","2/17/1938","Southern Miss","St. Louis Cardinals","3rd","29th",1960,"C-LB","3-Jun",240,NA,NA,NA,NA,1983,1998,15,37.09024,-95.712891
"6085","Dave Elmendorf","Dave","Elmendorf","San Antonio","TX","USA","6/20/1949","Texas A&M","Los Angeles Rams","3rd","63rd",1971,"DB","1-Jun",195,NA,NA,NA,NA,1971,1979,8,29.4241219,-98.4936282
"6086","Doug Elmore","Doug","Elmore","Reform","AL","USA","12/15/1939","Mississippi","San Diego Chargers","31st","248th",1962,"P","Jun-00",188,NA,NA,NA,NA,1971,1979,8,40.6970231,-73.9690827
"6089","Joey Eloms","Joey","Eloms","Fort Wayne","IN","USA","4/4/1976","Indiana",NA,NA,NA,NA,"DB","10-May",181,NA,NA,NA,NA,1998,1999,1,41.079273,-85.1393513
"6090","Jimbo Elrod","Jimbo","Elrod","Memphis","TN","USA","5/25/1954","Oklahoma","Kansas City Chiefs","5th","144th",1976,"LB","Jun-00",220,NA,NA,NA,NA,1976,1979,3,35.1495343,-90.0489801
"6093","Neil Elshire","Neil","Elshire","Salem","OR","USA","3/8/1958","Oregon",NA,NA,NA,NA,"DE","6-Jun",260,NA,NA,NA,NA,1933,1934,1,42.51954,-70.8967155
"6094","Dutch Elston","Dutch","Elston","Texhoma","TX","USA","11/19/1918","South Carolina",NA,NA,NA,NA,"C-BB","11-May",190,NA,NA,NA,NA,1933,1934,1,36.5050267,-101.7829416
"6095","Leo Elter","Leo","Elter","Pittsburgh","PA","USA","10/21/1929","Duquesne",NA,NA,NA,NA,"FB-HB","10-May",201,NA,NA,NA,NA,1953,1959,6,40.4406248,-79.9958864
"6096","John Elway","John","Elway","Port Angeles","WA","USA","6/28/1960","Stanford","Baltimore Colts","1st","1st",1983,"QB","3-Jun",215,NA,NA,NA,NA,1983,1998,15,48.118146,-123.4307413
"6097","Jack Elwell","Jack","Elwell","Cleveland","OH","USA","8/1/1940","Purdue","Buffalo Bills","3rd","20th",1962,"WR","3-Jun",200,NA,NA,NA,NA,1983,1998,15,41.49932,-81.6943605
"6098","Harold Ely","Harold","Ely","Des Moines","IA","USA","12/26/1909","Iowa",NA,NA,NA,NA,"T","2-Jun",268,NA,NA,NA,NA,1932,1934,2,41.5868353,-93.6249593
"6099","Larry Ely","Larry","Ely","Iowa City","IA","USA","12/19/1947","Iowa","Cincinnati Bengals","16th","397th",1970,"LB","1-Jun",230,NA,NA,NA,NA,1932,1934,2,41.6611277,-91.5301683
"6100","Paul Elzey","Paul","Elzey","Toledo","OH","USA","5/13/1946","Toledo","Baltimore Colts","5th","126th",1968,"LB","3-Jun",235,NA,NA,NA,NA,1968,1968,0,41.6528052,-83.5378674
"6101","Ben Emanuel","Ben","Emanuel","Texas City","TX","USA","6/18/1982","UCLA","Carolina Panthers","5th","171st",2005,"DB","2-Jun",213,NA,NA,NA,NA,2005,2005,0,29.383845,-94.9027002
"6102","Bert Emanuel","Bert","Emanuel","Kansas City","MO","USA","10/26/1970","UCLA","Atlanta Falcons","2nd","45th",1994,"WR","10-May",180,NA,NA,NA,NA,2005,2005,0,39.0997265,-94.5785667
"6103","Charles Emanuel","Charles","Emanuel","Stuart","FL","USA","6/3/1973","West Virginia",NA,NA,NA,NA,"DB","Jun-00",196,NA,NA,NA,NA,2005,2005,0,27.197548,-80.2528257
"6104","Frank Emanuel","Frank","Emanuel","Clio","SC","USA","12/4/1942","Tennessee","Miami Dolphins","2nd","9th",1966,"LB","3-Jun",225,NA,NA,NA,NA,2005,2005,0,43.1775256,-83.7341274
"6106","Keith Embray","Keith","Embray","San Diego","CA","USA","11/29/1974","Utah",NA,NA,NA,NA,"DE","4-Jun",265,NA,NA,NA,NA,2013,2013,0,32.715738,-117.1610838
"6107","John Embree","John","Embree","St. Louis","MO","USA","7/13/1944","Compton CC (CA)",NA,NA,NA,NA,"FL-WR","4-Jun",194,NA,NA,NA,NA,2013,2013,0,38.6270025,-90.1994042
"6108","Jon Embree","Jon","Embree","Los Angeles","CA","USA","10/15/1965","Colorado","Los Angeles Rams","6th","166th",1987,"TE","2-Jun",234,NA,NA,NA,NA,2013,2013,0,34.0522342,-118.2436849
"6109","Mel Embree","Mel","Embree","Los Angeles","CA","USA","1/26/1927","Pepperdine",NA,NA,NA,NA,"E","3-Jun",190,NA,NA,NA,NA,2013,2013,0,34.0522342,-118.2436849
"6110","Bob Emerick","Bob","Emerick","Stockton","CA","USA","2/21/1913","Miami (OH)",NA,NA,NA,NA,"T-G","2-Jun",225,NA,NA,NA,NA,1934,1937,3,37.9577016,-121.2907796
"6111","Ox Emerson","Ox","Emerson","Douglass","TX","USA","12/18/1907","Texas",NA,NA,NA,NA,"G-C","11-May",203,NA,NA,NA,NA,1934,1937,3,37.5194642,-97.0128147
"6112","Vern Emerson","Vern","Emerson","Anoka","MN","USA","9/2/1945","Minnesota-Duluth","St. Louis Cardinals","12th","313th",1968,"T","5-Jun",260,NA,NA,NA,NA,1934,1937,3,45.1977428,-93.3871758
"6113","Larry Emery","Larry","Emery","Macon","GA","USA","7/13/1964","Wisconsin","Atlanta Falcons","12th","320th",1987,"RB","9-May",195,NA,NA,NA,NA,1934,1937,3,32.8406946,-83.6324022
"6114","Carlos Emmons","Carlos","Emmons","Greenwood","MS","USA","9/3/1973","Arkansas St.","Pittsburgh Steelers","7th","242nd",1996,"LB","5-Jun",250,NA,NA,NA,NA,1996,2006,10,39.6136578,-86.1066526
"6115","Frank Emmons","Frank","Emmons","Portland","OR","USA","9/17/1918","Oregon","Philadelphia Eagles","5th","32nd",1940,"B","1-Jun",213,NA,NA,NA,NA,1996,2006,10,45.5122308,-122.6587185
"6116","Red Emslie","Red","Emslie","Buffalo","NY","USA","1895-04-29","none",NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,1923,1923,0,42.8864468,-78.8783689
"6117","Steve Emtman","Steve","Emtman","Spokane","WA","USA","4/16/1970","Washington","Indianapolis Colts","1st","1st",1992,"DE-DT","4-Jun",290,NA,NA,NA,NA,1992,1997,5,47.6587802,-117.4260465
"6118","Justin Ena","Justin","Ena","Provo","UT","USA","11/20/1977","BYU",NA,NA,NA,NA,"LB","3-Jun",247,NA,NA,NA,NA,2002,2005,3,40.2338438,-111.6585337
"6119","Dick Enderle","Dick","Enderle","Breckenridge","MN","USA","11/6/1947","Minnesota","Atlanta Falcons","7th","158th",1969,"G","2-Jun",250,NA,NA,NA,NA,1969,1976,7,39.4816537,-106.0383518
"6121","Al Endress","Al","Endress","Oakland","CA","USA","2/18/1929","St. Mary's (CA)",NA,NA,NA,NA,"DE-E","2-Jun",200,NA,NA,NA,NA,1969,1976,7,37.8043637,-122.2711137
"6122","Vic Endress","Vic","Endress","Evansville","IN","USA","5/25/1903","none",NA,NA,NA,NA,"BB",NA,NA,NA,NA,NA,NA,1969,1976,7,37.9715592,-87.5710898
"6123","Tiny Engebretsen","Tiny","Engebretsen","Chariton","IA","USA","7/27/1910","Northwestern",NA,NA,NA,NA,"T-G","1-Jun",238,NA,NA,NA,NA,1932,1941,9,41.0199996,-93.3140985
"6124","Greg Engel","Greg","Engel","Davenport","IA","USA","1/18/1971","Illinois",NA,NA,NA,NA,"C","3-Jun",285,NA,NA,NA,NA,1932,1941,9,28.1614046,-81.6017417
"6125","Steve Engel","Steve","Engel","Englewood","CO","USA","10/13/1947","Colorado","Cleveland Browns","5th","125th",1970,"RB","1-Jun",218,NA,NA,NA,NA,1932,1941,9,40.8928771,-73.9726381
"6126","John Engelberger","John","Engelberger","Heidelberg",NA,"Germany","10/18/1976","Virginia Tech","San Francisco 49ers","2nd","35th",2000,"DE","4-Jun",268,NA,NA,NA,NA,1932,1941,9,49.4191402,8.6702492
"6127","Joe Engelhard","Joe","Engelhard","Owensboro","KY","USA","1898-10-15","Rose Hulman Tech",NA,NA,NA,NA,"B","11-May",185,NA,NA,NA,NA,1932,1941,9,37.7719074,-87.1111676
"6128","Wuert Engelmann","Wuert","Engelmann","Miller","SD","USA","2/11/1908","South Dakota St.",NA,NA,NA,NA,"B","3-Jun",191,NA,NA,NA,NA,1932,1941,9,37.09024,-95.712891
"6129","Eric England","Eric","England","Fort Wayne","IN","USA","3/25/1971","Texas A&M","Arizona Cardinals","3rd","89th",1994,"DE","2-Jun",283,NA,NA,NA,NA,1932,1941,9,41.079273,-85.1393513
"6130","Derek Engler","Derek","Engler","St. Paul","MN","USA","7/11/1974","Wisconsin",NA,NA,NA,NA,"C","5-Jun",300,NA,NA,NA,NA,1932,1941,9,44.9537029,-93.0899578
"6131","Rick Engles","Rick","Engles","Tulsa","OK","USA","8/18/1954","Tulsa","Seattle Seahawks","3rd","89th",1976,"P","11-May",177,NA,NA,NA,NA,1932,1941,9,36.1539816,-95.992775
