"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"17296","Bob Ravensberg","Bob","Ravensberg","Bellevue","KY","USA","10/20/1925","Indiana","Chicago Cardinals","17th","150th",1947,"E","Jun-00",190,"2/12/2007","Chesterfield","MO",NA,1948,1949,1,47.6101497,-122.2015159
"17297","Eric Ravotti","Eric","Ravotti","Freeport","PA","USA","3/16/1971","Penn St.","Pittsburgh Steelers","6th","180th",1994,"LB","3-Jun",250,NA,NA,NA,NA,1948,1949,1,26.5416093,-78.6455475
"17299","Baby Ray","Baby","Ray","Una","TN","USA","9/30/1914","Vanderbilt",NA,NA,NA,NA,"T","6-Jun",249,"1/21/1986","Nashville","TN",NA,1938,1948,10,34.8200482,-87.6609434
"17300","Darrol Ray","Darrol","Ray","San Francisco","CA","USA","6/25/1958","Oklahoma","New York Jets","2nd","40th",1980,"DB","1-Jun",200,NA,NA,NA,NA,1938,1948,10,37.7749295,-122.4194155
"17301","David Ray","David","Ray","Phenix City","AL","USA","9/19/1944","Alabama","Cleveland Browns","16th","243rd",1966,"K","Jun-00",195,NA,NA,NA,NA,1938,1948,10,32.4709761,-85.0007653
"17302","Eddie Ray","Eddie","Ray","Vicksburg","MS","USA","4/5/1947","LSU","Boston Patriots","4th","83rd",1970,"RB-TE","2-Jun",240,NA,NA,NA,NA,1938,1948,10,32.3526456,-90.877882
"17303","John Ray","John","Ray","Charleston","WV","USA","4/26/1969","West Virginia",NA,NA,NA,NA,"T","8-Jun",350,NA,NA,NA,NA,1938,1948,10,32.7764749,-79.9310512
"17304","Marcus Ray","Marcus","Ray","Columbus","OH","USA","8/14/1976","Michigan",NA,NA,NA,NA,"DB","11-May",215,NA,NA,NA,NA,1938,1948,10,39.9611755,-82.9987942
"17305","Ricky Ray","Ricky","Ray","Waynesboro","VA","USA","5/30/1957","Norfolk St.","New Orleans Saints","6th","146th",1979,"DB","11-May",180,NA,NA,NA,NA,1938,1948,10,38.0684692,-78.8894682
"17306","Terry Ray","Terry","Ray","Shape",NA,"Belgium","10/12/1969","Oklahoma","Atlanta Falcons","6th","158th",1992,"DB","1-Jun",205,NA,NA,NA,NA,1938,1948,10,37.0751843,-94.6319936
"17307","Thomas Rayam","Thomas","Rayam","Orlando","FL","USA","1/3/1968","Alabama","Washington Redskins","10th","270th",1990,"G-DT","6-Jun",297,NA,NA,NA,NA,1938,1948,10,28.5383355,-81.3792365
"17308","Israel Raybon","Israel","Raybon","Huntsville","AL","USA","2/5/1973","North Alabama","Pittsburgh Steelers","5th","163rd",1996,"DE","6-Jun",300,NA,NA,NA,NA,1938,1948,10,34.7303688,-86.5861037
"17309","Sam Rayburn","Sam","Rayburn","Chickasha","OK","USA","10/20/1980","Tulsa",NA,NA,NA,NA,"DT","3-Jun",303,NA,NA,NA,NA,1938,1948,10,35.052565,-97.9364326
"17310","Van Rayburn","Van","Rayburn","Pulaski","TN","USA","8/4/1910","Tennessee",NA,NA,NA,NA,"E","1-Jun",180,"6/15/1991","Osceola","AR",NA,1938,1948,10,43.5670136,-76.1277027
"17311","Jimmy Raye","Jimmy","Raye","Fayetteville","NC","USA","3/26/1946","Michigan St.","Los Angeles Rams","16th","431st",1968,"DB","Jun-00",185,NA,NA,NA,NA,1938,1948,10,35.0526641,-78.8783585
"17312","Jimmy Raye","Jimmy","Raye","Fayetteville","NC","USA","11/24/1968","San Diego St.",NA,NA,NA,NA,"WR","9-May",165,NA,NA,NA,NA,1938,1948,10,35.0526641,-78.8783585
"17314","Fred Rayhle","Fred","Rayhle","Covington","KY","USA","4/9/1954","Tenn-Chattanooga",NA,NA,NA,NA,"TE","5-Jun",217,NA,NA,NA,NA,1938,1948,10,39.0836712,-84.5085536
"17315","Cory Raymer","Cory","Raymer","Fond du Lac","WI","USA","3/3/1973","Wisconsin","Washington Redskins","2nd","37th",1995,"C","3-Jun",300,NA,NA,NA,NA,1938,1948,10,43.7730448,-88.4470508
"17316","Corey Raymond","Corey","Raymond","New Iberia","LA","USA","7/28/1969","LSU",NA,NA,NA,NA,"DB","11-May",185,NA,NA,NA,NA,1938,1948,10,30.0035365,-91.8187285
"17318","Dave Rayner","Dave","Rayner","Oxford","MI","USA","10/26/1982","Michigan St.","Indianapolis Colts","6th","202nd",2005,"K","2-Jun",209,NA,NA,NA,NA,1938,1948,10,37.2741908,-97.1689296
"17319","Rick Razzano","Rick","Razzano","New Castle","PA","USA","11/15/1955","Virginia Tech",NA,NA,NA,NA,"LB","11-May",227,NA,NA,NA,NA,1980,1984,4,39.928935,-85.3702476
"17320","Kevin Reach","Kevin","Reach","Atlanta","GA","USA","10/24/1963","Utah",NA,NA,NA,NA,"G-C","3-Jun",270,NA,NA,NA,NA,1987,1987,0,33.7489954,-84.3879824
"17322","Jamie Reader","Jamie","Reader","Washington","DC","USA","5/4/1974","Akron",NA,NA,NA,NA,"FB","Jun-00",238,NA,NA,NA,NA,1987,1987,0,47.7510741,-120.7401385
"17323","Russ Reader","Russ","Reader","Ypsilanti","MI","USA","6/26/1923","Michigan","Chicago Bears","21st","195th",1947,"DB","Jun-00",185,"8/11/1995","Lansing","MI",NA,1987,1987,0,42.2411499,-83.6129939
"17324","Ike Readon","Ike","Readon","Miami","FL","USA","5/16/1963","Hampton","Kansas City Chiefs","10th","257th",1986,"NT","Jun-00",273,NA,NA,NA,NA,1987,1987,0,25.7616798,-80.1917902
"17325","Frank Reagan","Frank","Reagan","Philadelphia","PA","USA","7/28/1919","Pennsylvania","New York Giants","3rd","22nd",1941,"B","11-May",182,"11/20/1972","Philadelphia","PA",NA,1987,1987,0,39.9525839,-75.1652215
"17326","Ed Reagen","Ed","Reagen","Bethayres","PA","USA","4/7/1900","none",NA,NA,NA,NA,"T",NA,NA,"10/15/1983","Paoli","PA",NA,1987,1987,0,40.1139991,-75.0710053
"17327","Montae Reagor","Montae","Reagor","Waxahachie","TX","USA","6/29/1977","Texas Tech","Denver Broncos","2nd","58th",1999,"DT","3-Jun",285,NA,NA,NA,NA,1987,1987,0,32.3865312,-96.8483311
"17328","Charles Ream","Charles","Ream","Youngstown","OH","USA","12/12/1913","Ohio St.","Cleveland Rams","9th","71st",1938,"T","2-Jun",225,"8/21/2010","Columbus","OH",NA,1987,1987,0,41.0997803,-80.6495194
"17329","Tommy Reamon","Tommy","Reamon","Virgilinia","VA","USA","3/12/1952","Missouri","Pittsburgh Steelers","9th","223rd",1974,"RB","10-May",192,NA,NA,NA,NA,1987,1987,0,37.4315734,-78.6568942
"17330","Kerry Reardon","Kerry","Reardon","Kansas City","MO","USA","5/6/1949","Iowa","Kansas City Chiefs","6th","146th",1971,"DB","11-May",180,NA,NA,NA,NA,1987,1987,0,39.0997265,-94.5785667
"17331","Gary Reasons","Gary","Reasons","Crowley","TX","USA","2/18/1962","NW State (LA)","New York Giants","4th","105th",1984,"LB","4-Jun",235,NA,NA,NA,NA,1987,1987,0,30.3377411,-81.6311485
"17332","John Reaves","John","Reaves","Anniston","AL","USA","3/2/1950","Florida","Philadelphia Eagles","1st","14th",1972,"QB","3-Jun",210,NA,NA,NA,NA,1987,1987,0,33.6598257,-85.8316318
"17333","Ken Reaves","Ken","Reaves","Braddock","PA","USA","10/29/1944","Norfolk St.","Atlanta Falcons","4th","49th",1966,"DB","3-Jun",210,NA,NA,NA,NA,1987,1987,0,40.4034024,-79.8683824
"17334","Willard Reaves","Willard","Reaves","Flagstaff","AZ","USA","8/17/1959","Northern Arizona",NA,NA,NA,NA,"RB","11-May",200,NA,NA,NA,NA,1987,1987,0,35.1982836,-111.651302
"17335","Dave Reavis","Dave","Reavis","Nashville","TN","USA","6/19/1950","Arkansas","Pittsburgh Steelers","5th","106th",1973,"T-G","5-Jun",257,NA,NA,NA,NA,1987,1987,0,36.1626638,-86.7816016
"17336","Rusty Rebowe","Rusty","Rebowe","Destrehan","LA","USA","1/17/1956","Nicholls St.",NA,NA,NA,NA,"LB","10-May",213,NA,NA,NA,NA,1978,1978,0,29.9429828,-90.3517469
"17338","Dave Recher","Dave","Recher","Chicago","IL","USA","12/30/1942","Iowa",NA,NA,NA,NA,"C","1-Jun",245,NA,NA,NA,NA,1965,1968,3,41.8781136,-87.6297982
"17339","Bert Rechichar","Bert","Rechichar","Belle Vernon","PA","USA","7/16/1930","Tennessee","Cleveland Browns","1st","10th",1952,"DB-LB-HB-E","1-Jun",209,NA,NA,NA,NA,1965,1968,3,40.1250725,-79.8664356
"17341","Jamaica Rector","Jamaica","Rector","Celeste","TX","USA","8/10/1981","NW Missouri St.",NA,NA,NA,NA,"WR","10-May",186,NA,NA,NA,NA,1965,1968,3,41.8897921,-87.6316395
"17342","Ron Rector","Ron","Rector","Akron","OH","USA","5/29/1944","Northwestern","Green Bay Packers","9th","138th",1966,"RB","Jun-00",200,"7/14/1968","Columbus","OH",NA,1965,1968,3,41.0814447,-81.5190053
"17343","Glen Redd","Glen","Redd","Ogden","UT","USA","6/17/1958","BYU","New Orleans Saints","6th","166th",1981,"LB","1-Jun",229,NA,NA,NA,NA,1981,1986,5,41.223,-111.9738304
"17344","Vince Redd","Vince","Redd","Elizabethton","TN","USA","9/1/1985","Liberty",NA,NA,NA,NA,"LB","6-Jun",260,NA,NA,NA,NA,1981,1986,5,36.3487196,-82.2106876
"17345","Barry Redden","Barry","Redden","Sarasota","FL","USA","7/21/1960","Richmond","Los Angeles Rams","1st","14th",1982,"RB","10-May",210,NA,NA,NA,NA,1981,1986,5,27.3364347,-82.5306527
"17347","Cory Redding","Cory","Redding","Houston","TX","USA","11/15/1980","Texas","Detroit Lions","3rd","66th",2003,"DE","4-Jun",285,NA,NA,NA,NA,1981,1986,5,29.7604267,-95.3698028
"17348","Reggie Redding","Reggie","Redding","Cincinnati","OH","USA","9/22/1968","Cal State-Fullerton","Atlanta Falcons","5th","121st",1990,"G-T","3-Jun",298,NA,NA,NA,NA,1981,1986,5,39.1031182,-84.5120196
"17349","Sheepy Redeen","Sheepy","Redeen","Minneapolis","MN","USA","1891-10-07","none",NA,NA,NA,NA,"E",NA,185,"9/1/1971","Minneapolis","MN",NA,1981,1986,5,44.977753,-93.2650108
"17350","Corn Redick","Corn","Redick","Los Angeles","CA","USA","1/7/1964","Cal State-Fullerton","Philadelphia Eagles","7th","169th",1986,"WR","11-May",185,NA,NA,NA,NA,1981,1986,5,34.0522342,-118.2436849
"17352","Chris Redman","Chris","Redman","Louisville","KY","USA","7/7/1977","Louisville","Baltimore Ravens","3rd","75th",2000,"QB","3-Jun",223,NA,NA,NA,NA,1981,1986,5,38.2526647,-85.7584557
"17353","Gus Redman","Gus","Redman","Methuen","MA","USA","1896-12-10","Norwich",NA,NA,NA,NA,"B","11-May",170,"7/19/1949","Lowell","MA",NA,1981,1986,5,42.7262016,-71.1908924
"17354","Isaac Redman","Isaac","Redman","Paulsboro","NJ","USA","11/10/1984","Bowie St.",NA,NA,NA,NA,"RB","Jun-00",230,NA,NA,NA,NA,1981,1986,5,39.830391,-75.2404607
"17355","Rick Redman","Rick","Redman","Portland","OR","USA","3/7/1943","Washington","San Diego Chargers","5th","38th",1965,"LB-P","1-Jun",220,NA,NA,NA,NA,1981,1986,5,45.5122308,-122.6587185
"17356","Anthony Redmon","Anthony","Redmon","Brewton","AL","USA","4/9/1971","Auburn","Arizona Cardinals","5th","139th",1994,"G","5-Jun",308,NA,NA,NA,NA,1981,1986,5,31.1051779,-87.0721918
"17357","J.R. Redmond","J.R.","Redmond","Los Angeles","CA","USA","9/28/1977","Arizona St.","New England Patriots","3rd","76th",2000,"RB","11-May",215,NA,NA,NA,NA,1981,1986,5,34.0522342,-118.2436849
"17358","Jimmy Redmond","Jimmy","Redmond","Kansas City","MO","USA","8/18/1977","Ohio St.",NA,NA,NA,NA,"WR","Jun-00",190,NA,NA,NA,NA,1981,1986,5,39.0997265,-94.5785667
"17359","Rudy Redmond","Rudy","Redmond","Spokane","WA","USA","8/25/1947","Pacific","Chicago Bears","4th","91st",1969,"DB","1-Jun",196,NA,NA,NA,NA,1981,1986,5,47.6587802,-117.4260465
"17360","Tom Redmond","Tom","Redmond","Atlanta","GA","USA","9/21/1937","Vanderbilt","Chicago Cardinals","6th","63rd",1959,"DE-G-T","5-Jun",250,NA,NA,NA,NA,1981,1986,5,33.7489954,-84.3879824
"17361","Jarvis Redwine","Jarvis","Redwine","Los Angeles","CA","USA","5/16/1957","Oregon St.","Minnesota Vikings","2nd","52nd",1981,"RB","10-May",203,NA,NA,NA,NA,1981,1986,5,34.0522342,-118.2436849
"17362","Lucien Reeberg","Lucien","Reeberg","Bronx","NY","USA","2/21/1942","Hampton","Detroit Lions","19th","264th",1963,"T","4-Jun",285,"1/31/1964","Detroit","MI",NA,1963,1963,0,40.8447819,-73.8648268
"17363","Beasley Reece","Beasley","Reece","Waco","TX","USA","3/18/1954","North Texas","Dallas Cowboys","9th","264th",1976,"DB","1-Jun",193,NA,NA,NA,NA,1963,1963,0,31.549333,-97.1466695
"17364","Danny Reece","Danny","Reece","Los Angeles","CA","USA","1/28/1955","USC","Cincinnati Bengals","3rd","69th",1976,"DB","11-May",190,NA,NA,NA,NA,1963,1963,0,34.0522342,-118.2436849
"17365","Don Reece","Don","Reece","Marysville","OH","USA","12/1/1919","Missouri","Brooklyn Dodgers","22nd","203rd",1943,"FB-LB-T","1-Jun",230,"8/26/1992","Marysville","OH",NA,1963,1963,0,48.0517637,-122.1770818
"17366","Geoff Reece","Geoff","Reece","Everett","WA","USA","5/16/1952","Washington St.","Los Angeles Rams","3rd","61st",1975,"C","4-Jun",247,NA,NA,NA,NA,1963,1963,0,47.9789848,-122.2020795
"17367","John Reece","John","Reece","Crowell","TX","USA","1/24/1971","Nebraska","Arizona Cardinals","4th","113th",1994,"DB","Jun-00",203,NA,NA,NA,NA,1963,1963,0,33.983973,-99.7248158
"17369","Travis Reece","Travis","Reece","Detroit","MI","USA","4/3/1975","Michigan St.",NA,NA,NA,NA,"RB","3-Jun",252,NA,NA,NA,NA,1963,1963,0,42.331427,-83.0457538
"17370","Alvin Reed","Alvin","Reed","Kilgore","TX","USA","8/1/1944","Prairie View",NA,NA,NA,NA,"TE","5-Jun",235,NA,NA,NA,NA,1963,1963,0,32.3862619,-94.8757709
"17371","Andre Reed","Andre","Reed","Allentown","PA","USA","1/29/1964","Kutztown Pennsylvania","Buffalo Bills","4th","86th",1985,"WR","2-Jun",190,NA,NA,NA,NA,1963,1963,0,40.6022939,-75.4714098
"17372","Ben Reed","Ben","Reed","Baton Rouge","LA","USA","5/7/1963","Mississippi","Tampa Bay Buccaneers","10th","250th",1986,"DE","5-Jun",265,NA,NA,NA,NA,1963,1963,0,30.4514677,-91.1871466
"17374","Bobby Reed","Bobby","Reed","New Orleans","LA","USA","11/14/1939","Pacific",NA,NA,NA,NA,"HB","11-May",187,NA,NA,NA,NA,1963,1963,0,29.9510658,-90.0715323
"17377","David Reed","David","Reed","Dubuque","IA","USA","3/22/1987","Utah","Baltimore Ravens","5th","156th",2010,"WR","Jun-00",188,NA,NA,NA,NA,1963,1963,0,42.5005583,-90.6645718
"17378","Doug Reed","Doug","Reed","San Diego","CA","USA","7/16/1960","San Diego St.","Los Angeles Rams","4th","111th",1983,"DE-DT","3-Jun",254,NA,NA,NA,NA,1963,1963,0,32.715738,-117.1610838
"17379","Ed Reed","Ed","Reed","St. Rose","LA","USA","9/11/1978","Miami (FL)","Baltimore Ravens","1st","24th",2002,"DB","11-May",200,NA,NA,NA,NA,1963,1963,0,42.6640994,-73.7856653
"17380","Frank Reed","Frank","Reed","Seattle","WA","USA","5/13/1954","Washington","Atlanta Falcons","8th","219th",1976,"DB","11-May",193,NA,NA,NA,NA,1963,1963,0,47.6062095,-122.3320708
"17381","Henry Reed","Henry","Reed","Detroit","MI","USA","1/15/1948","Weber St.","New York Giants","10th","252nd",1971,"DE-LB","3-Jun",230,NA,NA,NA,NA,1963,1963,0,42.331427,-83.0457538
"17382","J.R. Reed","J.R.","Reed","Tampa","FL","USA","2/11/1982","South Florida","Philadelphia Eagles","4th","129th",2004,"DB","11-May",200,NA,NA,NA,NA,1963,1963,0,27.950575,-82.4571776
"17383","Jake Reed","Jake","Reed","Covington","GA","USA","9/28/1967","Grambling St.","Minnesota Vikings","3rd","68th",1991,"WR","3-Jun",216,NA,NA,NA,NA,1963,1963,0,39.0836712,-84.5085536
"17384","James Reed","James","Reed","Corpus Christi","TX","USA","10/10/1955","California",NA,NA,NA,NA,"LB","2-Jun",230,NA,NA,NA,NA,1963,1963,0,27.8005828,-97.396381
"17385","James Reed","James","Reed","Saginaw","MI","USA","2/3/1977","Iowa St.","New York Jets","7th","206th",2001,"DT","Jun-00",286,NA,NA,NA,NA,1963,1963,0,43.4194699,-83.9508068
"17387","Jeff Reed","Jeff","Reed","Kansas City","MO","USA","4/9/1979","North Carolina",NA,NA,NA,NA,"K","11-May",226,NA,NA,NA,NA,1963,1963,0,39.0997265,-94.5785667
"17388","Joe Reed","Joe","Reed","Newport","RI","USA","1/8/1948","Baylor","San Francisco 49ers","11th","283rd",1971,"QB","1-Jun",195,NA,NA,NA,NA,1963,1963,0,41.4901024,-71.3128285
"17390","Josh Reed","Josh","Reed","Rayne","LA","USA","5/1/1980","LSU","Buffalo Bills","2nd","36th",2002,"WR","10-May",208,NA,NA,NA,NA,1963,1963,0,30.234925,-92.2684617
"17391","Kerry Reed","Kerry","Reed","Miami","FL","USA","12/24/1984","Michigan St.",NA,NA,NA,NA,"WR","1-Jun",201,NA,NA,NA,NA,1963,1963,0,25.7616798,-80.1917902
"17392","Leo Reed","Leo","Reed","Kahuku","HI","USA","1/3/1940","Colorado St.","St. Louis Cardinals","20th","274th",1961,"T-G","4-Jun",240,NA,NA,NA,NA,1963,1963,0,21.6802778,-157.9511111
"17393","Mark Reed","Mark","Reed","Moorhead","MN","USA","2/21/1959","Moorhead State (MN)","New York Giants","8th","207th",1981,"QB","3-Jun",201,NA,NA,NA,NA,1963,1963,0,46.8737648,-96.7678039
"17394","Max Reed","Max","Reed","Lewisburg","PA","USA","5/15/1902","Bucknell",NA,NA,NA,NA,"C","8-May",185,"6/27/1973","Lewisburg","PA",NA,1963,1963,0,40.9645293,-76.8844101
"17395","Michael Reed","Michael","Reed","Wilmington","DE","USA","8/16/1972","Boston Col.","Carolina Panthers","7th","249th",1995,"DB","9-May",180,NA,NA,NA,NA,1963,1963,0,34.2103894,-77.8868117
"17396","Mike Reed","Mike","Reed","Woodbridge",NA,"England","1/6/1975","Washington",NA,NA,NA,NA,"RB","Jun-00",215,NA,NA,NA,NA,1963,1963,0,40.5575986,-74.2846022
"17397","Nick Reed","Nick","Reed","Oakland","CA","USA","9/1/1987","Oregon","Seattle Seahawks","7th","247th",2009,"DE","2-Jun",245,NA,NA,NA,NA,1963,1963,0,37.8043637,-122.2711137
"17398","Oscar Reed","Oscar","Reed","Jonestown","MS","USA","3/24/1944","Colorado St.","Minnesota Vikings","7th","167th",1968,"RB","Jun-00",222,NA,NA,NA,NA,1963,1963,0,40.4519904,-76.5114233
"17399","Rayshun Reed","Rayshun","Reed","Columbus","GA","USA","4/10/1981","Troy",NA,NA,NA,NA,"DB","10-May",185,NA,NA,NA,NA,1963,1963,0,39.9611755,-82.9987942
"17400","Robert Reed","Robert","Reed","Longview","TX","USA","2/23/1943","Tennessee St.","Houston Oilers","12th","90th",1965,"G","3-Jun",250,NA,NA,NA,NA,1963,1963,0,32.5007037,-94.7404891
"17401","Robert Reed","Robert","Reed","Hinds County","MS","USA","1/14/1975","Mississippi",NA,NA,NA,NA,"WR","1-Jun",203,NA,NA,NA,NA,1963,1963,0,32.2648353,-90.3748354
"17402","Rock Reed","Rock","Reed","Bald Knob","AR","USA","8/7/1914","LSU",NA,NA,NA,NA,"HB","8-May",173,NA,NA,NA,NA,1963,1963,0,35.3098066,-91.5679114
"17403","Smith Reed","Smith","Reed","Vicksburg","MS","USA","6/25/1942","Alcorn St.","Kansas City Chiefs","5th","37th",1965,"HB","Jun-00",215,NA,NA,NA,NA,1963,1963,0,32.3526456,-90.877882
"17404","Taft Reed","Taft","Reed","Hattiesburg","MS","USA","6/12/1942","Jackson St.","San Diego Chargers","9th","81st",1966,"DB","2-Jun",200,NA,NA,NA,NA,1963,1963,0,31.3271189,-89.2903392
"17405","Tony Reed","Tony","Reed","San Francisco","CA","USA","3/30/1955","Colorado","Kansas City Chiefs","2nd","37th",1977,"RB","11-May",197,NA,NA,NA,NA,1963,1963,0,37.7749295,-122.4194155
"17406","Dan Reeder","Dan","Reeder","Shamokin","PA","USA","3/18/1961","Boston Col.","Los Angeles Raiders","5th","135th",1985,"RB","11-May",235,NA,NA,NA,NA,1963,1963,0,40.7889746,-76.5588473
"17407","Albert Reese","Albert","Reese","Mobile","AL","USA","4/29/1973","Grambling St.",NA,NA,NA,NA,"DT","6-Jun",275,NA,NA,NA,NA,1963,1963,0,37.047544,-95.638411
"17408","Allen Reese","Allen","Reese","Bartow","FL","USA","10/10/1980","Kansas St.",NA,NA,NA,NA,"DT","10-May",294,NA,NA,NA,NA,1963,1963,0,27.8964147,-81.8431374
"17409","Archie Reese","Archie","Reese","Mayesville","SC","USA","2/4/1956","Clemson","San Francisco 49ers","5th","127th",1978,"DE-NT-DT","3-Jun",267,NA,NA,NA,NA,1963,1963,0,33.9876575,-80.2081319
"17410","Booker Reese","Booker","Reese","Jacksonville","FL","USA","9/20/1959","Bethune-Cookman","Tampa Bay Buccaneers","2nd","32nd",1982,"DE","Jun-00",260,NA,NA,NA,NA,1963,1963,0,30.3321838,-81.655651
"17411","Dave Reese","Dave","Reese","Massillon","OH","USA","1892-11-19","Denison",NA,NA,NA,NA,"E","Jun-00",176,"6/26/1978","Kettering","OH",NA,1963,1963,0,40.7967244,-81.5215093
"17412","Don Reese","Don","Reese","Mobile","AL","USA","9/4/1951","Jackson St.","Miami Dolphins","1st","26th",1974,"DT-DE","6-Jun",254,"9/18/2003","Prichard","AL",NA,1963,1963,0,37.047544,-95.638411
"17413","Guy Reese","Guy","Reese","Dallas","TX","USA","9/22/1939","SMU","Dallas Texans","11th","83rd",1962,"DT","5-Jun",258,NA,NA,NA,NA,1963,1963,0,32.7766642,-96.7969879
"17414","Hank Reese","Hank","Reese","Scranton","PA","USA","10/24/1909","Temple",NA,NA,NA,NA,"C-G","11-May",214,"8/3/1975","Ocean City","NJ",NA,1963,1963,0,41.408969,-75.6624122
"17415","Ike Reese","Ike","Reese","Jacksonville","NC","USA","10/16/1973","Michigan St.","Philadelphia Eagles","5th","142nd",1998,"LB","2-Jun",222,NA,NA,NA,NA,1963,1963,0,30.3321838,-81.655651
"17416","Izell Reese","Izell","Reese","Dothan","AL","USA","5/7/1974","Ala-Birmingham","Dallas Cowboys","6th","188th",1998,"DB","2-Jun",195,NA,NA,NA,NA,1963,1963,0,31.2232313,-85.3904888
"17417","Jerry Reese","Jerry","Reese","Hopkinsville","KY","USA","7/11/1964","Kentucky","Pittsburgh Steelers","5th","128th",1988,"DE","2-Jun",267,NA,NA,NA,NA,1963,1963,0,36.8656008,-87.4886186
"17418","Jerry Reese","Jerry","Reese","Berkeley","CA","USA","3/18/1973","San Jose St.",NA,NA,NA,NA,"WR","11-May",190,NA,NA,NA,NA,1963,1963,0,37.8715926,-122.272747
"17419","Jerry L. Reese","Jerry","L.","New Orleans","LA","USA","1/7/1955","Oklahoma",NA,NA,NA,NA,"DB","3-Jun",192,NA,NA,NA,NA,1963,1963,0,29.9510658,-90.0715323
"17420","Ken Reese","Ken","Reese","El Dorado","AR","USA","4/30/1921","Alabama","Philadelphia Eagles","31st","322nd",1945,"HB-QB","11-May",175,NA,NA,NA,NA,1963,1963,0,37.8167564,-96.8869965
"17421","Lloyd Reese","Lloyd","Reese","New Philadelphia","OH","USA","6/17/1920","Tennessee",NA,NA,NA,NA,"B","2-Jun",240,"10/28/1981","Dover","OH",NA,1963,1963,0,40.4897871,-81.4456706
"17422","Marcus Reese","Marcus","Reese","San Jose","CA","USA","6/15/1981","UCLA",NA,NA,NA,NA,"LB","1-Jun",233,NA,NA,NA,NA,1963,1963,0,37.3382082,-121.8863286
"17423","Steve Reese","Steve","Reese","Columbus","GA","USA","1/7/1952","Louisville",NA,NA,NA,NA,"LB","2-Jun",229,NA,NA,NA,NA,1963,1963,0,39.9611755,-82.9987942
"17424","Lew Reeve","Lew","Reeve","Hampton","IA","USA","1890-10-16","Iowa St.",NA,NA,NA,NA,"T","10-May",193,"5/12/1960","Austin","MN",NA,1963,1963,0,37.0891604,-95.7131979
"17425","Bryan Reeves","Bryan","Reeves","Los Angeles","CA","USA","7/10/1970","Arizona St.",NA,NA,NA,NA,"WR","11-May",195,NA,NA,NA,NA,1963,1963,0,34.0522342,-118.2436849
"17426","Carl Reeves","Carl","Reeves","Durham","NC","USA","12/17/1971","North Carolina St.","Chicago Bears","6th","198th",1995,"DE","4-Jun",270,NA,NA,NA,NA,1963,1963,0,35.9940329,-78.898619
"17427","Dan Reeves","Dan","Reeves","Rome","GA","USA","1/19/1944","South Carolina",NA,NA,NA,NA,"RB","1-Jun",200,NA,NA,NA,NA,1963,1963,0,41.9027835,12.4963655
"17428","Jacques Reeves","Jacques","Reeves","Lancaster","TX","USA","10/8/1982","Purdue","Dallas Cowboys","7th","223rd",2004,"DB","11-May",192,NA,NA,NA,NA,1963,1963,0,40.0378755,-76.3055144
"17429","John Reeves","John","Reeves","Bradenton","FL","USA","2/23/1975","Purdue",NA,NA,NA,NA,"LB","3-Jun",236,NA,NA,NA,NA,1963,1963,0,27.4989278,-82.5748194
"17430","Ken Reeves","Ken","Reeves","Pittsburg","TX","USA","10/4/1961","Texas A&M","Philadelphia Eagles","6th","156th",1985,"T-G","5-Jun",270,NA,NA,NA,NA,1963,1963,0,38.0279762,-121.8846806
